BX = 000 Event : 1
5 1 0001011|111|0011 0x05F3
5 2 0010001|110|0110 0x08E6
6 0 0010100|001|0001 0x0A11
BX = 001 Event : 34
0 0 0111001|010|0000 0x1CA0
0 1 0111110|101|0101 0x1F55
3 0 0000001|110|0010 0x00E2
3 1 0000010|011|0101 0x0135
3 2 0000100|100|0111 0x0247
4 0 0000101|010|0000 0x02A0
4 1 0001000|101|0001 0x0451
4 2 0001001|101|0001 0x04D1
5 0 0010010|110|0001 0x0961
5 1 0011101|101|0111 0x0ED7
6 0 0100001|000|0101 0x1085
7 0 0100011|100|0001 0x11C1
BX = 010 Event : 35
3 0 0000001|100|0010 0x00C2
3 1 0000010|100|0010 0x0142
3 2 0000100|001|0101 0x0215
3 3 0000111|000|0110 0x0386
4 0 0001111|000|0001 0x0781
5 0 0010101|001|0011 0x0A93
6 0 0011001|100|0000 0x0CC0
6 1 0011100|011|0101 0x0E35
BX = 011 Event : 36
0 0 0100001|101|0011 0x10D3
0 1 0100011|000|0011 0x1183
0 2 0100101|100|0101 0x12C5
2 0 0110010|110|0110 0x1966
3 0 0000000|110|0000 0x0060
3 1 0000101|100|0011 0x02C3
3 2 0000110|001|0100 0x0314
3 3 0001000|100|0101 0x0445
6 0 0010100|100|0011 0x0A43
BX = 100 Event : 37
0 0 0101110|001|0110 0x1716
1 0 0110000|000|0100 0x1804
1 1 0110001|001|0100 0x1894
1 2 0110100|100|0101 0x1A45
1 3 0110101|000|0101 0x1A85
1 4 0111000|011|0110 0x1C36
3 0 0000001|011|0001 0x00B1
3 1 0000011|011|0011 0x01B3
3 2 0000100|110|0111 0x0267
4 0 0010010|100|0111 0x0947
5 0 0010011|110|0001 0x09E1
5 1 0010101|110|0010 0x0AE2
6 0 0011100|101|0111 0x0E57
7 0 0011101|100|0010 0x0EC2
7 1 0011110|100|0100 0x0F44
7 2 0011111|110|0100 0x0FE4
BX = 101 Event : 38
0 0 0110010|110|0011 0x1963
2 0 0110101|100|0000 0x1AC0
2 1 0110110|101|0000 0x1B50
2 2 0111000|011|0001 0x1C31
2 3 0111100|011|0101 0x1E35
3 0 0000001|011|0000 0x00B0
3 1 0000011|110|0110 0x01E6
4 0 0000100|010|0001 0x0221
4 1 0000101|100|0001 0x02C1
4 2 0000111|110|0001 0x03E1
4 3 0001000|101|0001 0x0451
4 4 0001001|110|0011 0x04E3
5 0 0010000|111|0001 0x0871
6 0 0011100|011|0001 0x0E31
6 1 0011101|110|0001 0x0EE1
BX = 110 Event : 39
0 0 0101100|101|0011 0x1653
0 1 0101101|000|0101 0x1685
0 2 0101110|101|0101 0x1755
2 0 0110101|110|0011 0x1AE3
2 1 0110110|000|0110 0x1B06
4 0 0001110|000|0101 0x0705
4 1 0010000|100|0110 0x0846
5 0 0011011|101|0011 0x0DD3
5 1 0011101|110|0110 0x0EE6
5 2 0011110|011|0110 0x0F36
BX = 111 Event : 40
0 0 0100011|011|0000 0x11B0
3 0 0000011|010|0011 0x01A3
