BX = 000 Event : 1
0 0 0111110|101|0011 0x1F53
0 1 0111111|100|0011 0x1FC3
0 2 1000001|001|0101 0x2095
1 0 1000010|100|0000 0x2140
1 1 1000101|011|0010 0x22B2
1 2 1000110|000|0010 0x2302
1 3 1000111|011|0100 0x23B4
1 4 1001001|011|0100 0x24B4
1 5 1001010|010|0110 0x2526
2 0 1010000|110|0011 0x2863
2 1 1010001|100|0011 0x28C3
3 0 0000001|000|0000 0x0080
3 1 0010011|010|0110 0x09A6
4 0 0011001|110|0010 0x0CE2
4 1 0011101|100|0110 0x0EC6
5 0 0100000|010|0000 0x1020
5 1 0100001|101|0000 0x10D0
5 2 0100010|001|0000 0x1110
5 3 0100011|111|0001 0x11F1
5 4 0100111|011|0100 0x13B4
BX = 101 Event : 14
1 0 0101101|011|0110 0x16B6
2 0 0110010|111|0101 0x1975
2 1 0110101|111|0101 0x1AF5
3 0 0000011|101|0001 0x01D1
3 1 0001000|000|0011 0x0403
4 0 0001010|011|0000 0x0530
4 1 0001110|011|0101 0x0735
4 2 0010000|101|0111 0x0857
4 3 0010001|101|0111 0x08D7
4 4 0010011|010|0111 0x09A7
5 0 0010101|101|0000 0x0AD0
5 1 0010110|010|0001 0x0B21
6 0 0011110|001|0101 0x0F15
BX = 110 Event : 15
2 0 0110001|011|0100 0x18B4
3 0 0000000|011|0000 0x0030
4 0 0000101|111|0001 0x02F1
BX = 111 Event : 16
2 0 0000000|000|0110 0x0006
2 1 0000010|011|0111 0x0137
2 2 0000011|000|0111 0x0187
3 0 0010111|110|0111 0x0BE7
3 1 0011000|101|0111 0x0C57
4 0 0011001|011|0011 0x0CB3
4 1 0011011|101|0100 0x0DD4
4 2 0011100|011|0111 0x0E37
4 3 0011101|000|0111 0x0E87
5 0 0100100|111|0011 0x1273
6 0 0100111|110|0011 0x13E3
6 1 0101100|000|0101 0x1605
BX = 000 Event : 17
0 0 0011101|001|0011 0x0E93
1 0 0100011|010|0110 0x11A6
2 0 0000000|001|0111 0x0017
2 1 0101000|011|0001 0x1431
2 2 0101100|101|0110 0x1656
3 0 0000010|101|0011 0x0153
4 0 0001010|010|0100 0x0524
4 1 0001011|010|0100 0x05A4
4 2 0001100|101|0100 0x0654
4 3 0001101|100|0101 0x06C5
5 0 0001110|100|0000 0x0740
BX = 001 Event : 18
1 0 0011101|000|0000 0x0E80
2 0 0000000|111|0111 0x0077
2 1 0101010|011|0101 0x1535
2 2 0101100|110|0110 0x1666
3 0 0000001|100|0000 0x00C0
6 0 0010001|101|0111 0x08D7
BX = 010 Event : 19
0 0 0111001|010|0101 0x1CA5
0 1 0111010|011|0110 0x1D36
1 0 1000000|010|0111 0x2027
2 0 0000000|111|0111 0x0077
3 0 0000101|101|0100 0x02D4
3 1 0000111|010|0101 0x03A5
4 0 0001010|001|0010 0x0512
4 1 0001100|111|0100 0x0674
5 0 0010001|111|0001 0x08F1
5 1 0010101|011|0100 0x0AB4
5 2 0010111|011|0101 0x0BB5
6 0 0011011|110|0011 0x0DE3
BX = 011 Event : 20
0 0 0101000|110|0000 0x1460
3 0 0000000|001|0000 0x0010
3 1 0000100|110|0111 0x0267
4 0 0000111|001|0100 0x0394
5 0 0010000|001|0010 0x0812
7 0 0011000|101|0010 0x0C52
BX = 100 Event : 21
0 0 0110010|011|0101 0x1935
2 0 0110101|011|0100 0x1AB4
2 1 0111000|011|0110 0x1C36
3 0 0000010|010|0111 0x0127
3 1 0000101|011|0111 0x02B7
3 2 0000110|010|0111 0x0327
4 0 0000111|101|0000 0x03D0
4 1 0001010|001|0110 0x0516
5 0 0010001|111|0010 0x08F2
6 0 0010101|000|0000 0x0A80
BX = 101 Event : 22
0 0 0101000|011|0011 0x1433
0 1 0101001|100|0011 0x14C3
1 0 0110000|101|0010 0x1852
1 1 0110001|110|0100 0x18E4
2 0 0110100|111|0000 0x1A70
2 1 0110111|011|0100 0x1BB4
3 0 0000001|101|0010 0x00D2
3 1 0000010|000|0010 0x0102
3 2 0000011|001|0010 0x0192
3 3 0000101|101|0010 0x02D2
3 4 0000110|011|0010 0x0332
6 0 0010011|111|0001 0x09F1
6 1 0011000|000|0111 0x0C07
7 0 0011001|011|0010 0x0CB2
7 1 0011010|000|0010 0x0D02
7 2 0011100|101|0100 0x0E54
BX = 110 Event : 23
0 0 0111010|110|0000 0x1D60
0 1 0111101|101|0101 0x1ED5
0 2 0111111|010|0110 0x1FA6
1 0 1000000|000|0000 0x2000
2 0 1000101|011|0001 0x22B1
2 1 1000110|110|0100 0x2364
3 0 0000101|101|0000 0x02D0
3 1 0000111|011|0010 0x03B2
3 2 0001101|010|0100 0x06A4
4 0 0010001|011|0001 0x08B1
4 1 0010010|100|0010 0x0942
4 2 0010011|100|0011 0x09C3
4 3 0010110|010|0111 0x0B27
5 0 0011001|101|0001 0x0CD1
5 1 0100101|111|0110 0x12F6
6 0 0101000|000|0011 0x1403
6 1 0101011|001|0111 0x1597
6 2 0101100|110|0111 0x1667
7 0 0110000|100|0100 0x1844
7 1 0110001|100|0100 0x18C4
BX = 111 Event : 24
1 0 0110100|010|0010 0x1A22
2 0 0111000|011|0101 0x1C35
3 0 0000101|101|0101 0x02D5
3 1 0000111|001|0111 0x0397
4 0 0001101|010|0000 0x06A0
4 1 0010001|011|0010 0x08B2
6 0 0100000|110|0001 0x1061
BX = 000 Event : 25
3 0 0000010|001|0010 0x0112
3 1 0001001|001|0101 0x0495
BX = 001 Event : 26
1 0 0111011|100|0110 0x1DC6
1 1 0111111|101|0110 0x1FD6
1 2 1000000|010|0110 0x2026
2 0 1000101|101|0001 0x22D1
2 1 1000110|100|0011 0x2343
2 2 1000111|110|0011 0x23E3
3 0 0000010|000|0000 0x0100
3 1 0000011|110|0000 0x01E0
3 2 0001011|110|0101 0x05E5
4 0 0010100|001|0110 0x0A16
4 1 0010110|100|0111 0x0B47
BX = 010 Event : 27
2 0 1001000|111|0010 0x2472
3 0 0000110|010|0011 0x0323
3 1 0001101|000|0111 0x0687
4 0 0010010|001|0001 0x0911
4 1 0010100|001|0010 0x0A12
4 2 0010101|011|0010 0x0AB2
4 3 0011001|011|0010 0x0CB2
4 4 0011010|010|0010 0x0D22
4 5 0011110|111|0101 0x0F75
4 6 0011111|111|0101 0x0FF5
5 0 0100010|001|0001 0x1111
5 1 0100111|110|0100 0x13E4
5 2 0101000|001|0101 0x1415
5 3 0101011|101|0111 0x15D7
6 0 0101101|101|0001 0x16D1
BX = 011 Event : 28
1 0 1000001|110|0111 0x20E7
2 0 1000010|011|0000 0x2130
2 1 1000110|111|0101 0x2375
2 2 1000111|111|0101 0x23F5
3 0 0000001|110|0000 0x00E0
3 1 0000010|010|0000 0x0120
3 2 0001000|001|0010 0x0412
3 3 0010001|100|0101 0x08C5
6 0 0011110|010|0001 0x0F21
6 1 0100101|101|0101 0x12D5
7 0 0101100|000|0010 0x1602
7 1 0101111|100|0100 0x17C4
BX = 100 Event : 29
2 0 0101111|111|0001 0x17F1
3 0 0000001|010|0001 0x00A1
3 1 0000011|011|0100 0x01B4
4 0 0000110|010|0000 0x0320
4 1 0001000|110|0010 0x0462
4 2 0001001|110|0010 0x04E2
4 3 0001011|001|0010 0x0592
4 4 0001100|001|0010 0x0612
4 5 0001101|001|0010 0x0692
4 6 0001110|100|0010 0x0742
4 7 0001111|110|0010 0x07E2
4 8 0010011|011|0110 0x09B6
5 0 0010101|101|0010 0x0AD2
5 1 0011000|110|0100 0x0C64
BX = 101 Event : 30
0 0 0110010|010|0011 0x1923
1 0 0110110|011|0111 0x1B37
2 0 0111100|000|0100 0x1E04
3 0 0000000|011|0000 0x0030
3 1 0000011|001|0000 0x0190
3 2 0000101|000|0000 0x0280
3 3 0000110|001|0000 0x0310
4 0 0001001|011|0001 0x04B1
4 1 0001010|011|0001 0x0531
5 0 0010011|101|0110 0x09D6
6 0 0011011|000|0101 0x0D85
7 0 0100111|100|0100 0x13C4
7 1 0101000|110|0100 0x1464
BX = 110 Event : 31
1 0 0111111|011|0110 0x1FB6
2 0 0000010|101|0111 0x0157
2 1 1000100|011|0010 0x2232
2 2 1000110|010|0010 0x2322
3 0 0000101|000|0001 0x0281
3 1 0001111|000|0101 0x0785
3 2 0010000|000|0101 0x0805
4 0 0010101|100|0010 0x0AC2
4 1 0010110|100|0010 0x0B42
4 2 0010111|100|0010 0x0BC2
4 3 0011110|000|0111 0x0F07
4 4 0011111|000|0111 0x0F87
5 0 0100011|110|0110 0x11E6
BX = 111 Event : 32
0 0 1000000|101|0011 0x2053
0 1 1000001|100|0011 0x20C3
0 2 1000010|101|0011 0x2153
0 3 1000101|110|0110 0x22E6
1 0 1000111|100|0000 0x23C0
1 1 1001010|110|0010 0x2562
1 2 1001100|100|0100 0x2644
4 0 0000111|110|0000 0x03E0
4 1 0001000|111|0001 0x0471
4 2 0001010|110|0010 0x0562
5 0 0001110|010|0000 0x0720
5 1 0010111|011|0011 0x0BB3
5 2 0011000|011|0011 0x0C33
6 0 0011110|110|0010 0x0F62
6 1 0100000|010|0011 0x1023
6 2 0100011|011|0101 0x11B5
6 3 0100110|111|0111 0x1377
6 4 0100111|100|0111 0x13C7
7 0 0101010|100|0001 0x1541
7 1 0101011|000|0010 0x1582
7 2 0101111|011|0100 0x17B4
BX = 000 Event : 33
3 0 0000101|101|0110 0x02D6
4 0 0000110|001|0001 0x0311
4 1 0001000|110|0100 0x0464
7 0 0011000|101|0001 0x0C51
BX = 001 Event : 34
1 0 1000011|110|0111 0x21E7
4 0 0000101|010|0000 0x02A0
4 1 0000110|010|0000 0x0320
4 2 0000111|001|0000 0x0390
4 3 0001000|101|0001 0x0451
4 4 0001001|101|0001 0x04D1
4 5 0001010|011|0010 0x0532
4 6 0001100|000|0010 0x0602
5 0 0011001|010|0110 0x0CA6
5 1 0011101|101|0111 0x0ED7
7 0 0100110|101|0111 0x1357
BX = 010 Event : 35
2 0 0110100|001|0110 0x1A16
3 0 0000110|011|0110 0x0336
3 1 0000111|000|0110 0x0386
3 2 0001010|000|0110 0x0506
3 3 0001011|011|0110 0x05B6
3 4 0001110|011|0111 0x0737
4 0 0010010|011|0110 0x0936
4 1 0010011|010|0111 0x09A7
4 2 0010100|010|0111 0x0A27
7 0 0100001|010|0111 0x10A7
BX = 011 Event : 36
0 0 0100100|010|0101 0x1225
1 0 0100110|110|0000 0x1360
1 1 0100111|100|0100 0x13C4
3 0 0000100|111|0001 0x0271
3 1 0000111|101|0101 0x03D5
7 0 0010101|101|0111 0x0AD7
BX = 100 Event : 37
0 0 0101110|001|0110 0x1716
1 0 0110011|111|0100 0x19F4
1 1 0110110|110|0110 0x1B66
1 2 0110111|101|0110 0x1BD6
1 3 0111001|001|0110 0x1C96
4 0 0001010|001|0001 0x0511
5 0 0010011|110|0001 0x09E1
5 1 0010101|110|0010 0x0AE2
5 2 0010110|110|0100 0x0B64
5 3 0011000|001|0110 0x0C16
6 0 0011011|010|0101 0x0DA5
6 1 0011100|101|0111 0x0E57
7 0 0011101|100|0010 0x0EC2
7 1 0011111|110|0100 0x0FE4
7 2 0100000|101|0100 0x1054
BX = 101 Event : 38
0 0 0110011|100|0011 0x19C3
2 0 0111000|011|0001 0x1C31
2 1 0111100|011|0101 0x1E35
2 2 0111110|100|0110 0x1F46
4 0 0000110|101|0001 0x0351
4 1 0001011|000|0100 0x0584
5 0 0010000|111|0001 0x0871
5 1 0010011|110|0010 0x09E2
5 2 0010100|110|0010 0x0A62
6 0 0011100|011|0001 0x0E31
6 1 0011101|110|0001 0x0EE1
6 2 0011111|011|0011 0x0FB3
6 3 0100000|011|0011 0x1033
6 4 0100101|100|0111 0x12C7
7 0 0100110|001|0010 0x1312
BX = 110 Event : 39
0 0 0101101|000|0101 0x1685
0 1 0101110|101|0101 0x1755
2 0 0110101|110|0011 0x1AE3
3 0 0000011|010|0101 0x01A5
3 1 0000100|101|0101 0x0255
3 2 0000101|110|0110 0x02E6
4 0 0010000|100|0110 0x0846
4 1 0010011|100|0111 0x09C7
4 2 0010100|001|0111 0x0A17
5 0 0011010|111|0010 0x0D72
5 1 0011011|101|0011 0x0DD3
BX = 111 Event : 40
0 0 0100011|011|0000 0x11B0
1 0 0100111|011|0010 0x13B2
1 1 0101010|000|0010 0x1502
2 0 0101101|111|0010 0x16F2
2 1 0110000|100|0100 0x1844
3 0 0000101|010|0101 0x02A5
4 0 0001000|110|0110 0x0466
4 1 0001001|101|0110 0x04D6
6 0 0010001|010|0011 0x08A3
7 0 0010111|011|0000 0x0BB0
7 1 0011001|010|0100 0x0CA4
BX = 000 Event : 41
2 0 0111010|111|0011 0x1D73
4 0 0000111|110|0000 0x03E0
4 1 0001010|000|0011 0x0503
4 2 0001011|011|0110 0x05B6
6 0 0010110|001|0000 0x0B10
6 1 0011000|010|0101 0x0C25
6 2 0011010|110|0111 0x0D67
BX = 001 Event : 42
0 0 1010101|101|0011 0x2AD3
2 0 1100010|111|0001 0x3171
3 0 0000100|111|0011 0x0273
3 1 0000110|001|0011 0x0313
3 2 0000111|110|0100 0x03E4
3 3 0001001|101|0110 0x04D6
4 0 0010001|110|0100 0x08E4
4 1 0010010|010|0100 0x0924
4 2 0010011|111|0100 0x09F4
4 3 0010110|011|0100 0x0B34
4 4 0011000|010|0100 0x0C24
4 5 0011001|111|0100 0x0CF4
4 6 0011010|000|0101 0x0D05
5 0 0011111|100|0000 0x0FC0
5 1 0100000|011|0000 0x1030
5 2 0100010|011|0100 0x1134
5 3 0100111|011|0110 0x13B6
6 0 0101100|111|0101 0x1675
6 1 0110000|100|0111 0x1847
BX = 010 Event : 43
3 0 0000010|001|0010 0x0112
3 1 0000011|001|0010 0x0192
BX = 011 Event : 44
0 0 0100110|011|0011 0x1333
2 0 0101111|110|0100 0x17E4
3 0 0000010|000|0001 0x0101
3 1 0000100|000|0001 0x0201
3 2 0000101|001|0010 0x0292
3 3 0000110|011|0010 0x0332
3 4 0000111|001|0010 0x0392
4 0 0001111|000|0101 0x0785
5 0 0010010|010|0100 0x0924
6 0 0010011|010|0001 0x09A1
7 0 0011011|011|0111 0x0DB7
BX = 100 Event : 45
0 0 0101001|011|0011 0x14B3
1 0 0110101|000|0111 0x1A87
2 0 0000000|101|0111 0x0057
3 0 0000101|000|0100 0x0284
3 1 0000110|110|0101 0x0365
3 2 0001010|111|0111 0x0577
4 0 0001011|101|0000 0x05D0
4 1 0001100|110|0000 0x0660
5 0 0001111|010|0010 0x07A2
5 1 0010000|110|0100 0x0864
5 2 0010011|111|0111 0x09F7
6 0 0010101|011|0000 0x0AB0
6 1 0010111|111|0001 0x0BF1
BX = 101 Event : 46
1 0 0101101|111|0000 0x16F0
2 0 0110100|100|0010 0x1A42
2 1 0111011|111|0110 0x1DF6
3 0 0000110|010|0100 0x0324
4 0 0000111|010|0100 0x03A4
4 1 0001000|111|0101 0x0475
4 2 0001001|100|0101 0x04C5
4 3 0001010|001|0101 0x0515
5 0 0001100|011|0000 0x0630
6 0 0011000|110|0000 0x0C60
6 1 0011011|101|0101 0x0DD5
6 2 0011100|000|0101 0x0E05
6 3 0011101|001|0111 0x0E97
BX = 110 Event : 47
2 0 1000010|011|0001 0x2131
2 1 1001001|111|0110 0x24F6
3 0 0000100|001|0001 0x0211
4 0 0001111|100|0000 0x07C0
4 1 0010000|100|0000 0x0840
4 2 0010010|000|0000 0x0900
4 3 0010011|100|0001 0x09C1
4 4 0010100|000|0001 0x0A01
4 5 0010110|000|0010 0x0B02
4 6 0010111|000|0010 0x0B82
4 7 0011011|101|0110 0x0DD6
5 0 0011101|011|0001 0x0EB1
BX = 111 Event : 48
2 0 0000000|010|0111 0x0027
2 1 0110000|001|0001 0x1811
3 0 0000010|001|0001 0x0111
3 1 0000110|101|0001 0x0351
3 2 0000111|101|0011 0x03D3
4 0 0001011|101|0100 0x05D4
5 0 0001101|101|0000 0x06D0
6 0 0010111|101|0011 0x0BD3
BX = 000 Event : 49
0 0 1001011|100|0101 0x25C5
1 0 1010010|010|0111 0x2927
2 0 1010100|110|0000 0x2A60
2 1 1010111|110|0101 0x2BE5
3 0 0000001|001|0000 0x0090
3 1 0000010|110|0000 0x0160
3 2 0000111|110|0011 0x03E3
3 3 0001000|110|0011 0x0463
3 4 0001010|010|0101 0x0525
3 5 0001110|011|0110 0x0736
3 6 0010000|100|0111 0x0847
3 7 0010011|100|0111 0x09C7
3 8 0010100|001|0111 0x0A17
3 9 0010101|101|0111 0x0AD7
4 0 0010110|101|0000 0x0B50
4 1 0010111|010|0000 0x0BA0
4 2 0011011|110|0100 0x0DE4
4 3 0011111|011|0111 0x0FB7
4 4 0100000|011|0111 0x1037
5 0 0100011|100|0100 0x11C4
5 1 0101000|010|0101 0x1425
5 2 0101010|111|0110 0x1576
6 0 0110101|011|0111 0x1AB7
7 0 0111011|001|0111 0x1D97
BX = 001 Event : 50
0 0 0011010|101|0000 0x0D50
2 0 0100010|010|0001 0x1121
4 0 0000010|010|0001 0x0121
4 1 0000100|110|0101 0x0265
4 2 0000101|101|0111 0x02D7
4 3 0000110|001|0111 0x0317
4 4 0000111|000|0111 0x0387
5 0 0001000|000|0000 0x0400
5 1 0001001|001|0000 0x0490
5 2 0001011|111|0110 0x05F6
6 0 0001111|000|0011 0x0783
BX = 010 Event : 51
3 0 0000000|011|0000 0x0030
3 1 0000011|101|0010 0x01D2
3 2 0000110|110|0101 0x0365
3 3 0000111|110|0110 0x03E6
3 4 0001001|101|0111 0x04D7
4 0 0001100|010|0011 0x0623
4 1 0001101|001|0100 0x0694
4 2 0001110|100|0100 0x0744
4 3 0010000|000|0101 0x0805
5 0 0010001|101|0000 0x08D0
6 0 0010110|001|0011 0x0B13
7 0 0011001|110|0010 0x0CE2
7 1 0011011|011|0100 0x0DB4
BX = 011 Event : 52
3 0 0000011|000|0000 0x0180
3 1 0000100|101|0000 0x0250
3 2 0000110|100|0001 0x0341
3 3 0000111|101|0010 0x03D2
3 4 0001000|110|0100 0x0464
3 5 0001001|011|0101 0x04B5
3 6 0001011|001|0110 0x0596
4 0 0001111|011|0001 0x07B1
6 0 0011101|001|0101 0x0E95
6 1 0011110|100|0101 0x0F45
7 0 0011111|110|0010 0x0FE2
BX = 100 Event : 53
1 0 0100110|001|0000 0x1310
1 1 0101001|111|0100 0x14F4
2 0 0000000|000|0111 0x0007
2 1 0110000|101|0100 0x1854
2 2 0110001|111|0110 0x18F6
3 0 0000001|011|0000 0x00B0
3 1 0000011|001|0010 0x0192
3 2 0000100|011|0101 0x0235
3 3 0000111|011|0111 0x03B7
4 0 0001000|011|0000 0x0430
4 1 0001001|101|0000 0x04D0
4 2 0001101|100|0001 0x06C1
5 0 0011001|000|0110 0x0C86
5 1 0011010|001|0110 0x0D16
5 2 0011011|010|0111 0x0DA7
BX = 101 Event : 54
1 0 1011110|110|0010 0x2F62
3 0 0001010|000|0110 0x0506
3 1 0001101|011|0110 0x06B6
3 2 0001110|001|0110 0x0716
3 3 0010001|010|0110 0x08A6
3 4 0010010|000|0110 0x0906
3 5 0010111|101|0110 0x0BD6
3 6 0011001|000|0110 0x0C86
3 7 0011011|001|0110 0x0D96
3 8 0011111|110|0110 0x0FE6
3 9 0100100|100|0111 0x1247
3 a 0100101|001|0111 0x1297
3 b 0100110|101|0111 0x1357
4 0 0101000|110|0000 0x1460
4 1 0101001|011|0000 0x14B0
4 2 0101101|000|0110 0x1686
4 3 0110101|000|0111 0x1A87
4 4 0110110|000|0111 0x1B07
5 0 0111000|001|0001 0x1C11
5 1 0111010|110|0010 0x1D62
5 2 1000000|100|0111 0x2047
BX = 110 Event : 55
0 0 0101101|000|0101 0x1685
2 0 0110101|010|0000 0x1AA0
2 1 0111101|100|0100 0x1EC4
2 2 0111110|111|0100 0x1F74
3 0 0000000|011|0010 0x0032
3 1 0000101|001|0100 0x0294
3 2 0000110|110|0100 0x0364
3 3 0000111|010|0101 0x03A5
3 4 0001000|100|0111 0x0447
3 5 0001001|111|0111 0x04F7
5 0 0010000|010|0100 0x0824
6 0 0011010|101|0111 0x0D57
7 0 0100010|001|0100 0x1114
7 1 0100011|001|0100 0x1194
BX = 111 Event : 56
4 0 0010010|001|0010 0x0912
4 1 0010110|111|0101 0x0B75
4 2 0011000|000|0111 0x0C07
4 3 0011001|101|0111 0x0CD7
4 4 0011010|101|0111 0x0D57
4 5 0011100|101|0111 0x0E57
5 0 0100001|000|0011 0x1083
6 0 0100110|010|0000 0x1320
BX = 000 Event : 57
0 0 0100111|110|0000 0x13E0
0 1 0101000|001|0011 0x1413
1 0 0101110|011|0110 0x1736
2 0 0110001|001|0001 0x1891
2 1 0110101|011|0110 0x1AB6
4 0 0001010|000|0111 0x0507
4 1 0001011|010|0111 0x05A7
4 2 0001100|010|0111 0x0627
5 0 0001101|001|0000 0x0690
5 1 0010001|010|0010 0x08A2
5 2 0010010|111|0011 0x0973
6 0 0011011|111|0111 0x0DF7
6 1 0011100|110|0111 0x0E67
BX = 001 Event : 58
0 0 0111000|110|0011 0x1C63
2 0 1000001|100|0011 0x20C3
2 1 1000100|111|0110 0x2276
2 2 1000101|111|0110 0x22F6
4 0 0001000|101|0001 0x0451
4 1 0001010|000|0001 0x0501
6 0 0011011|111|0001 0x0DF1
6 1 0011100|111|0010 0x0E72
6 2 0011110|111|0011 0x0F73
7 0 0100101|001|0010 0x1292
7 1 0100111|101|0100 0x13D4
7 2 0101000|010|0100 0x1424
7 3 0101010|011|0111 0x1537
BX = 010 Event : 59
0 0 0110011|010|0011 0x19A3
0 1 0110100|100|0011 0x1A43
0 2 0110101|011|0011 0x1AB3
1 0 1000011|100|0110 0x21C6
1 1 1000100|000|0110 0x2206
2 0 0000000|101|0111 0x0057
2 1 0000001|101|0111 0x00D7
3 0 0000010|100|0000 0x0140
3 1 0000011|000|0000 0x0180
3 2 0000101|101|0110 0x02D6
4 0 0001001|001|0000 0x0490
4 1 0001110|110|0011 0x0763
4 2 0010111|100|0110 0x0BC6
4 3 0011000|100|0110 0x0C46
5 0 0011100|110|0110 0x0E66
6 0 0100000|001|0101 0x1015
6 1 0100001|001|0101 0x1095
7 0 0100101|010|0100 0x12A4
BX = 011 Event : 60
0 0 1000001|100|0000 0x20C0
1 0 1000111|100|0000 0x23C0
4 0 0010100|110|0011 0x0A63
4 1 0010101|010|0100 0x0AA4
4 2 0011001|100|0111 0x0CC7
6 0 0100010|000|0011 0x1103
7 0 0101011|110|0010 0x15E2
BX = 100 Event : 61
0 0 0101100|101|0000 0x1650
