BX = 000 Event : 1
2 3 0111110|100|0101 0x1F45
3 0 1000011|010|0001 0x21A1
3 1 1000100|101|0001 0x2251
3 2 1000101|101|0001 0x22D1
3 3 1000110|100|0011 0x2343
3 4 1001000|101|0011 0x2453
3 5 1001010|100|0011 0x2543
4 0 0000101|101|0111 0x02D7
4 1 0100011|000|0010 0x1182
5 0 0000110|110|0000 0x0360
5 1 0001110|100|0100 0x0744
7 0 0011001|000|0010 0x0C82
7 1 0011010|000|0010 0x0D02
7 2 0011100|000|0111 0x0E07
BX = 100 Event : 5
1 0 0101010|010|0111 0x1527
2 0 0101101|001|0101 0x1695
2 1 0110000|101|0111 0x1857
3 0 0010101|101|0100 0x0AD4
3 1 0011010|101|0101 0x0D55
3 2 0100000|100|0111 0x1047
3 3 0110010|101|0001 0x1951
3 4 0110100|000|0011 0x1A03
3 5 0110110|010|0011 0x1B23
3 6 0110111|000|0011 0x1B83
5 0 0000001|110|0000 0x00E0
5 1 0000011|100|0010 0x01C2
5 2 0000100|110|0010 0x0262
5 3 0000110|101|0011 0x0353
5 4 0000111|000|0011 0x0383
5 5 0001001|010|0100 0x04A4
6 0 0001110|001|0000 0x0710
6 1 0001111|000|0000 0x0780
6 2 0010000|000|0011 0x0803
BX = 101 Event : 6
3 0 0010100|001|0101 0x0A15
3 1 0010101|010|0111 0x0AA7
3 2 0010110|010|0111 0x0B27
3 3 0100010|101|0011 0x1153
5 0 0000100|101|0000 0x0250
5 1 0000111|010|0010 0x03A2
BX = 110 Event : 7
1 0 0100101|001|0100 0x1294
3 0 0011001|100|0100 0x0CC4
3 1 0011101|001|0101 0x0E95
3 2 0011110|100|0111 0x0F47
5 0 0000011|110|0010 0x01E2
5 1 0001011|101|0110 0x05D6
6 0 0001111|100|0011 0x07C3
6 1 0010000|001|0011 0x0813
7 0 0010100|100|0111 0x0A47
7 1 0010101|000|0111 0x0A87
7 2 0010110|001|0111 0x0B17
BX = 111 Event : 8
0 0 0010101|001|0101 0x0A95
2 0 0011000|100|0011 0x0C43
3 0 0001101|010|0100 0x06A4
3 1 0010000|100|0111 0x0847
3 2 0011010|000|0000 0x0D00
4 0 0000001|010|0111 0x00A7
5 0 0000100|010|0001 0x0221
5 1 0000110|010|0011 0x0323
BX = 000 Event : 9
0 0 0101001|000|0000 0x1480
0 1 0101011|000|0101 0x1585
1 0 0101100|001|0001 0x1611
1 1 0101101|101|0100 0x16D4
1 2 0101110|001|0100 0x1714
1 3 0101111|100|0100 0x17C4
1 4 0110011|101|0111 0x19D7
2 0 0111000|001|0111 0x1C17
3 0 0111001|100|0001 0x1CC1
3 1 0111010|101|0001 0x1D51
3 2 0111011|010|0010 0x1DA2
3 3 0111100|101|0010 0x1E52
3 4 0111101|010|0011 0x1EA3
4 0 0000001|000|0100 0x0084
4 1 0000100|000|0111 0x0207
4 2 0011110|101|0000 0x0F50
4 3 0011111|001|0000 0x0F90
4 4 0100000|100|0000 0x1040
4 5 0100111|000|0011 0x1383
4 6 0101000|000|0011 0x1403
5 0 0001110|101|0110 0x0756
6 0 0010000|101|0011 0x0853
7 0 0010110|100|0010 0x0B42
7 1 0011001|000|0111 0x0C87
BX = 001 Event : 10
1 0 0010100|101|0111 0x0A57
